,created_at_hour,cust_tid,favorite_count,has_profanity,in_business_hours,n_favorites,n_followers,n_following,n_hashtags,n_links,n_mentions,n_statuses,org_tid,protected,ratio_hashtags,ratio_numeric,ratio_user_mentions,responded_at_hour,responded_in,responded_in_bh,retweet_count,sentiment,source,tweet_length,user_age,verified
0,15,971317731655118848,0,1,1,2,2,26,0,0,3,59,971359774108454912,0,0.0,0.0034482758620689655,0.09655172413793103,17,10023.0,7032.0,0,0.8,Twitter for iPhone,290,99435828.0,0
1,18,966660145181872129,0,1,1,5931,112,115,0,0,1,13550,966798512557117440,0,0.0,0.0,0.07333333333333333,3,32990.0,0.0,0,0.8,Twitter for iPhone,150,202447359.0,0
2,7,1000560086933127169,0,1,0,3125,4403,3430,0,0,1,34766,1001044082981068800,0,0.0,0.0,0.08284023668639054,15,115394.0,24282.0,0,0.8,Twitter for Android,169,298130728.0,0
3,17,963022339045756928,0,1,1,410,8,260,2,0,2,140,963237223637405696,0,0.1,0.0,0.2875,7,51232.0,0.0,0,0.8,Twitter for Android,80,16756501.0,0
4,0,961310217920307201,1,1,0,1736,295,1106,0,1,2,2156,961321464833232901,0,0.0,0.02527075812274368,0.08664259927797834,1,2682.0,0.0,0,0.8,Twitter Web Client,277,284102730.0,0
5,17,965915774140366849,0,1,1,35,136,35,0,0,1,342,966023399452659713,0,0.0,0.0,0.7368421052631579,0,25659.0,0.0,0,0.8,Twitter Web Client,19,278712140.0,0
6,12,965839018561712128,0,1,1,35,136,35,0,0,2,342,965915028674240512,0,0.0,0.006369426751592357,0.1464968152866242,17,18122.0,17259.0,0,0.8,Twitter for Android,157,278693840.0,0
7,22,966358131864301568,0,1,0,68,3,39,0,0,1,21,966431342929108994,0,0.0,0.0,0.5185185185185185,3,17455.0,0.0,0,0.8,Twitter for Android,27,134735441.0,0
8,19,966305365930291200,0,1,1,68,3,39,0,0,1,21,966328952422850560,0,0.0,0.01702127659574468,0.059574468085106386,20,5624.0,0.0,0,0.8,Twitter for Android,235,134722860.0,0
9,14,971314856161923073,0,1,1,5393,94,137,0,0,1,705,971324369736818688,0,0.0,0.010526315789473684,0.05789473684210526,15,2268.0,2268.0,2,0.8,Twitter for Android,190,91830041.0,0
10,2,965698059870105600,1,1,0,54,7146,302,0,0,1,453,965698357099364358,0,0.0,0.0,0.1,2,71.0,0.0,0,0.8,Twitter for iPhone,110,221109984.0,0
11,21,947857409732616192,0,1,0,73,1200,16,0,0,1,17404,947858474406481921,0,0.0,0.0,0.125,21,254.0,0.0,0,0.8,Twitter Web Client,112,229846799.0,0
12,20,947839070813634560,0,1,0,73,1200,16,0,0,1,17404,947841284647120896,0,0.0,0.0,0.04895104895104895,20,527.0,0.0,0,0.8,Twitter Web Client,286,229842427.0,0
13,19,947471956697268224,0,1,1,73,1200,16,0,0,1,17404,947475044862701568,0,0.0,0.0,0.14102564102564102,20,736.0,0.0,0,0.8,Twitter for Android,78,229754900.0,0
14,6,1000545467091111936,0,1,0,527,4,70,0,0,1,241,1000549786943188993,0,0.0,0.0,0.1728395061728395,7,1030.0,0.0,0,0.8,Twitter Lite,81,30207962.0,0
15,9,993698222290997248,0,1,0,527,4,70,0,0,2,241,993747116848812032,0,0.0,0.0,0.8333333333333334,12,11658.0,11658.0,0,0.8,Twitter Lite,30,28575451.0,0
16,17,963022226319642625,0,1,1,16,56,289,0,0,4,61,963133022412394498,0,0.0,0.0,0.39655172413793105,0,26416.0,0.0,0,0.8,Twitter for Android,116,116904615.0,0
17,15,962996828819152896,0,1,1,16,56,289,0,0,3,61,962997210970542080,0,0.0,0.017241379310344827,0.5517241379310345,16,91.0,91.0,0,0.8,Twitter for Android,58,116898560.0,0
18,23,961305725090848768,0,1,0,214,41,220,0,0,2,566,961316586471804930,0,0.0,0.0,0.08780487804878048,0,2590.0,0.0,0,0.8,Twitter for Android,205,221284493.0,0
19,17,965913937769312256,0,1,1,2908,457,708,0,0,1,2398,965945388963332097,0,0.0,0.0,0.12790697674418605,19,7498.0,0.0,0,0.8,Twitter for Android,86,244359519.0,0
20,11,971269812365266944,0,1,1,201,145,124,0,0,1,583,971270368236331009,0,0.0,0.03636363636363636,0.12727272727272726,11,132.0,132.0,0,0.8,Twitter for Android,110,251655523.0,0
21,11,971266996385001474,0,1,1,201,145,124,0,0,3,583,971268051776823303,0,0.0,0.0,0.2023121387283237,11,252.0,252.0,0,0.8,Twitter for Android,173,251654851.0,0
22,22,966357358342561794,0,1,0,110,108,225,0,0,3,881,966430313290268672,0,0.0,0.02197802197802198,0.3076923076923077,3,17394.0,0.0,0,0.8,Twitter for Android,91,270945398.0,0
23,1,965677377610117121,0,1,0,3957,702,2115,0,0,1,22488,965695830568075275,0,0.0,0.0,0.7368421052631579,2,4400.0,0.0,0,0.8,Twitter for iPhone,19,284701330.0,0
24,17,965560471448256512,0,1,1,3957,702,2115,0,0,1,22488,965675890964422657,0,0.0,0.0,0.13725490196078433,1,27518.0,0.0,0,0.8,Twitter for iPhone,102,284673458.0,0
25,12,965480386250784768,0,1,1,3957,702,2115,0,0,1,22488,965556464084574208,0,0.0,0.0,0.3333333333333333,17,18138.0,16364.0,0,0.8,Twitter for iPhone,39,284654364.0,0
26,20,947848125489778688,0,1,0,338,33,188,0,0,1,75,947855438523129856,0,0.0,0.0,0.09395973154362416,21,1744.0,0.0,0,0.8,Twitter for iPhone,149,135977071.0,0
27,20,947846304293629953,0,1,0,338,33,188,0,0,1,75,947847169695977474,0,0.0,0.02912621359223301,0.13592233009708737,20,207.0,0.0,0,0.8,Twitter for iPhone,103,135976637.0,0
28,6,1000535658698452992,0,1,0,313,24,71,1,0,2,223,1000535786360573952,0,0.01845018450184502,0.007380073800738007,0.08118081180811808,6,31.0,0.0,0,0.8,Twitter for Android,271,123969152.0,0
29,17,963021824991768576,0,1,1,254,264,312,0,0,3,2214,963125059127791616,0,0.0,0.0,0.24375,0,24613.0,0.0,0,0.8,Twitter for Android,160,290395767.0,0
30,23,961305130263031808,0,1,0,408,319,247,2,0,2,1831,961341534477176832,0,0.034013605442176874,0.061224489795918366,0.06802721088435375,2,8680.0,0.0,0,0.8,Twitter Web Client,294,312769547.0,0
31,11,951688989580382208,0,1,1,408,319,247,1,0,1,1831,951691138095833088,0,0.17857142857142858,0.0,0.5,11,512.0,512.0,0,0.8,Twitter Lite,28,310476881.0,0
32,9,951668403483369473,1,1,0,408,319,247,0,0,4,1831,951676012940746752,0,0.0,0.015444015444015444,0.1776061776061776,10,1814.0,1814.0,0,0.8,Twitter Lite,259,310471973.0,0
33,17,965913356115705856,0,1,1,2,4,59,0,0,2,8,965948616010534913,0,0.0,0.03529411764705882,0.14705882352941177,19,8407.0,0.0,0,0.8,Twitter for Android,170,120963933.0,0
34,22,966356105013157888,1,1,0,18037,2935,804,0,0,1,33153,966357258035716102,0,0.0,0.012269938650306749,0.08588957055214724,22,275.0,0.0,0,0.8,Twitter for Android,163,167314067.0,0
35,11,971266996385001474,0,1,1,201,145,124,0,0,3,583,971268051776823303,0,0.0,0.0,0.2023121387283237,11,252.0,252.0,0,0.8,Twitter for Android,173,251654851.0,0
36,1,965675566845358081,0,1,0,16,6,24,0,0,1,162,965695962957123584,0,0.0,0.041666666666666664,0.19444444444444445,2,4862.0,0.0,0,0.8,Twitter for Android,72,257661175.0,0
37,23,965652970548416517,0,1,0,16,6,24,0,0,5,162,965660440691961856,0,0.0,0.0,0.9365079365079365,0,1781.0,0.0,0,0.8,Twitter for Android,63,257655787.0,0
38,20,947846801813630979,0,1,0,1634,38,178,0,0,1,429,947847702561345537,0,0.0,0.0,0.08433734939759036,20,215.0,0.0,0,0.8,Twitter for iPhone,166,257427154.0,0
39,17,947806430861647872,3,1,1,1634,38,178,0,0,1,429,947843068568449025,0,0.0,0.034129692832764506,0.04778156996587031,20,8735.0,0.0,0,0.8,Twitter for iPhone,293,257417529.0,0
40,9,947684562867388416,0,1,0,1634,38,178,0,0,1,429,947685275341385734,0,0.0,0.027522935779816515,0.06422018348623854,9,170.0,170.0,0,0.8,Twitter for iPhone,218,257388473.0,0
41,9,947311577778262016,1,1,0,1634,38,178,0,0,1,429,947314713444126720,0,0.0,0.055865921787709494,0.0782122905027933,9,748.0,0.0,1,0.8,Twitter for iPhone,179,257299546.0,0
42,5,1000533226585128960,0,1,0,11,193,326,0,0,1,3703,1000533479782744065,0,0.0,0.0,0.1,5,61.0,0.0,0,0.8,Twitter for Android,140,175991895.0,0
43,18,1000362577317294080,0,1,1,11,193,326,0,0,2,3703,1000526796054556672,0,0.0,0.0,0.09696969696969697,5,39153.0,0.0,0,0.8,Twitter for Android,165,175951209.0,0
44,17,963021814241751040,3,1,1,100,17,32,0,0,1,12,963124739760943105,0,0.0,0.01020408163265306,0.11224489795918367,0,24539.0,0.0,0,0.8,Twitter for Android,98,88641393.0,0
45,23,961302227666198528,0,1,0,7,4,5,0,0,1,109,961341777419661312,0,0.0,0.0,0.5384615384615384,2,9430.0,0.0,0,0.8,Twitter for Android,26,84411853.0,0
46,19,961232868973338624,0,1,1,7,4,5,0,0,1,109,961301507881816065,0,0.0,0.0392156862745098,0.054901960784313725,23,16365.0,0.0,0,0.8,Twitter for Android,255,84395317.0,0
47,17,965911510731182080,0,1,1,212,136,119,0,0,1,390,966072119388930048,0,0.0,0.0,0.1794871794871795,3,38292.0,0.0,0,0.8,Twitter for Android,78,237517121.0,0
48,9,971237332631326721,0,1,0,30,40,90,0,0,1,190,971239903022501894,0,0.0,0.0,0.1308411214953271,9,613.0,613.0,0,0.8,Twitter for Android,107,125786832.0,0
49,14,969137182450552832,0,1,1,30,40,90,0,0,1,190,969143995589910528,0,0.0,0.0,0.08396946564885496,15,1625.0,1625.0,1,0.8,Twitter for Android,131,125286117.0,0
50,22,966350431747162112,2,1,0,504,227,481,0,0,4,512,966421845208698881,0,0.0,0.005555555555555556,0.2388888888888889,2,17026.0,0.0,0,0.8,Twitter for Android,180,257252269.0,0
51,0,965668393369133056,0,1,0,0,6,1,0,0,1,40,965703680463958018,0,0.0,0.0,0.052434456928838954,3,8413.0,0.0,0,0.8,Twitter for Android,267,286098797.0,0
52,16,965535470846390272,0,1,1,0,6,1,0,0,1,40,965655697336741888,0,0.0,0.0,0.06422018348623854,0,28664.0,3231.0,0,0.8,Twitter for Android,218,286067106.0,0
53,10,958928423359049728,0,1,1,0,6,1,0,0,1,40,958940327594913792,0,0.0,0.0,0.3111111111111111,11,2839.0,2839.0,0,0.8,Twitter for Android,45,284491863.0,0
54,10,958927710679650305,0,1,1,0,6,1,0,0,1,40,958927845111218176,0,0.0,0.0,0.058823529411764705,10,32.0,32.0,0,0.8,Twitter for Android,238,284491693.0,0
55,23,957310772593307648,0,1,0,0,6,1,0,0,1,40,957314175889477633,0,0.0,0.030303030303030304,0.42424242424242425,23,812.0,0.0,0,0.8,Twitter for Android,33,284106185.0,0
56,22,957303098845753346,0,1,0,0,6,1,0,0,1,40,957305737612615680,0,0.0,0.0,0.07432432432432433,23,629.0,0.0,0,0.8,Twitter for Android,148,284104356.0,0
57,20,947846304293629953,0,1,0,338,33,188,0,0,1,75,947847169695977474,0,0.0,0.02912621359223301,0.13592233009708737,20,207.0,0.0,0,0.8,Twitter for iPhone,103,135976637.0,0
58,0,1000454944745443328,1,1,0,1373,439624,323,0,0,1,78728,1000460237453832192,0,0.0,0.006329113924050633,0.08860759493670886,1,1261.0,0.0,0,0.8,Twitter for iPhone,158,283269675.0,1
59,23,1000435218136760320,2,1,0,1373,439624,323,0,0,3,78728,1000439562626306053,0,0.0,0.0,0.38144329896907214,23,1036.0,0.0,0,0.8,Twitter Web Client,97,283264971.0,1
60,16,963001246209773568,0,1,1,345,96,347,0,0,2,185,963154815806304256,0,0.0,0.0,0.12101910828025478,2,36614.0,2637.0,0,0.8,Twitter Web Client,157,64198860.0,0
61,23,961301997835071488,0,1,0,3984,87,110,0,0,1,1839,961340926990934016,0,0.0,0.08304498269896193,0.04844290657439446,2,9281.0,0.0,0,0.8,Twitter for Android,289,135589720.0,0
62,16,965910739641749504,0,1,1,860,609,470,0,0,1,2179,966074460821323776,0,0.0,0.0,0.2222222222222222,3,39034.0,160.0,0,0.8,Twitter for iPhone,63,254524630.0,0
63,21,966348045192372224,1,1,0,3772,454,248,0,0,1,4064,966418867932184576,0,0.0,0.010869565217391304,0.03985507246376811,2,16885.0,0.0,0,0.8,Twitter for iPhone,276,278301452.0,0
64,5,971171071775752192,0,1,0,244,166,185,0,0,2,2039,971171693921173505,0,0.0,0.017921146953405017,0.08960573476702509,5,148.0,0.0,0,0.8,Twitter for Android,279,258048907.0,0
65,0,965661346984546305,0,1,0,128,10,144,0,0,1,39,965662176403968001,0,0.0,0.07482993197278912,0.030612244897959183,0,198.0,0.0,0,0.8,Twitter for Android,294,212129141.0,0
66,23,1000435218136760320,2,1,0,1373,439624,323,0,0,3,78728,1000439562626306053,0,0.0,0.0,0.38144329896907214,23,1036.0,0.0,0,0.8,Twitter Web Client,97,283264971.0,1
67,22,968898950139928576,0,1,0,14,63,85,0,0,1,77,968914923966345217,0,0.0,0.07246376811594203,0.10144927536231885,23,3809.0,0.0,0,0.8,Twitter for Android,138,276594093.0,0
68,22,968896177746964480,0,1,0,14,63,85,0,0,1,77,968896518861279232,0,0.0,0.025157232704402517,0.0440251572327044,22,81.0,0.0,0,0.8,Twitter for Android,318,276593432.0,0
69,14,968778507458195456,0,1,1,14,63,85,0,0,1,77,968780969456041984,0,0.0,0.014634146341463415,0.06829268292682927,15,587.0,587.0,0,0.8,Twitter Web Client,205,276565377.0,0
70,15,962996828819152896,0,1,1,16,56,289,0,0,3,61,962997210970542080,0,0.0,0.017241379310344827,0.5517241379310345,16,91.0,91.0,0,0.8,Twitter for Android,58,116898560.0,0
71,23,961300814529810433,0,1,0,2980,3995,103,2,1,2,50339,961320093438357505,0,0.2119205298013245,0.013245033112582781,0.11920529801324503,0,4597.0,0.0,1,0.8,Twitter Web Client,151,206768506.0,0
72,16,965904681280180224,0,1,1,368,6,151,0,0,1,672,965932054490898433,0,0.0,0.0,0.18421052631578946,18,6526.0,1604.0,0,0.8,Twitter for iPhone,76,227329966.0,0
73,15,965896176338980870,0,1,1,368,6,151,0,0,1,672,965904538845765632,0,0.0,0.0,0.13333333333333333,16,1994.0,1994.0,0,0.8,Twitter for iPhone,105,227327938.0,0
74,23,965289773303656448,0,1,0,368,6,151,0,0,1,672,965290626811080704,0,0.0,0.0,0.09210526315789473,23,204.0,0.0,0,0.8,Twitter for iPhone,152,227183360.0,0
75,23,965282995216171008,0,1,0,368,6,151,0,0,1,672,965289289331478531,0,0.0,0.0,0.08484848484848485,23,1501.0,0.0,0,0.8,Twitter for iPhone,165,227181744.0,0
76,20,965240913927684096,0,1,0,368,6,151,0,0,1,672,965245585061228544,0,0.0,0.0,0.2857142857142857,20,1114.0,0.0,0,0.8,Twitter for iPhone,49,227171711.0,0
77,20,965239575214923776,0,1,0,368,6,151,0,0,1,672,965240193992265728,0,0.0,0.0,0.12844036697247707,20,148.0,0.0,0,0.8,Twitter for iPhone,109,227171392.0,0
78,5,971170399638745088,0,1,0,0,3,1,0,0,1,30,971172721391480832,0,0.0,0.13333333333333333,0.15555555555555556,5,553.0,0.0,0,0.8,Twitter for Android,90,12059128.0,0
79,5,971168078087311360,0,1,0,0,3,1,0,0,1,30,971169499259994118,0,0.0,0.0125,0.125,5,339.0,0.0,0,0.8,Twitter for Android,80,12058574.0,0
80,21,966347821963124736,0,1,0,2861,6,152,0,0,1,458,966418191856566272,0,0.0,0.0,0.18421052631578946,2,16777.0,0.0,0,0.8,Twitter for Android,76,30599339.0,0
81,0,965660949381251072,0,1,0,7202,6211,711,0,0,2,19460,965666312595951616,0,0.0,0.041666666666666664,0.10185185185185185,0,1278.0,0.0,0,0.8,Twitter for Android,216,254985359.0,1
82,20,947840216236138497,0,1,0,269,289,278,0,0,1,4933,947841186231980032,0,0.0,0.0,0.10606060606060606,20,231.0,0.0,0,0.8,Twitter for iPhone,132,274826106.0,0
83,19,947830951458914306,0,1,1,269,289,278,0,0,2,4933,947833904983105537,0,0.0,0.0,0.15384615384615385,19,704.0,0.0,0,0.8,Twitter for iPhone,182,274823897.0,0
84,22,1000418948666421248,0,1,0,482,263,288,0,0,1,12246,1000419471310368768,0,0.0,0.010362694300518135,0.06735751295336788,22,125.0,0.0,0,0.8,Twitter for Android,193,292498470.0,0
85,15,962990018825523200,0,1,1,76,18,11,0,0,1,611,963106758091780097,0,0.0,0.0,0.06862745098039216,23,27833.0,5314.0,0,0.8,Twitter for Android,204,142190527.0,0
86,23,961299169913618432,0,1,0,10964,195,230,0,0,1,12016,961320567134711808,0,0.0,0.009259259259259259,0.10185185185185185,0,5102.0,0.0,0,0.8,Twitter for Android,108,266587300.0,0
87,16,965897356909731840,0,1,1,347,253,108,0,0,1,293,965930245042982912,0,0.0,0.0,0.358974358974359,18,7841.0,3350.0,0,0.8,Twitter for Android,39,61418153.0,0
88,14,965870556074700800,0,1,1,347,253,108,0,0,1,293,965871298684620800,0,0.0,0.0,0.18666666666666668,14,177.0,177.0,0,0.8,Twitter for Android,75,61411763.0,0
89,21,966347427648299008,0,1,0,7,17,48,0,0,4,17,966417888142921730,0,0.0,0.0,0.373134328358209,2,16799.0,0.0,0,0.8,Twitter for iPhone,134,265372940.0,0
90,5,971168078087311360,0,1,0,0,3,1,0,0,1,30,971169499259994118,0,0.0,0.0125,0.125,5,339.0,0.0,0,0.8,Twitter for Android,80,12058574.0,0
91,0,965660949381251072,0,1,0,7202,6211,711,0,0,2,19460,965666878764077056,0,0.0,0.041666666666666664,0.10185185185185185,0,1413.0,0.0,0,0.8,Twitter for Android,216,254985359.0,1
92,20,947839152745201664,0,1,0,186,45,106,0,0,3,320,947839767823159297,0,0.0,0.03910614525139665,0.16201117318435754,20,147.0,0.0,0,0.8,Twitter for Android,179,246791969.0,0
93,21,1000413458838384640,0,1,0,62346,773,688,0,0,1,29756,1000415493520527361,0,0.0,0.0,0.18181818181818182,22,485.0,0.0,0,0.8,Twitter for Android,77,288600512.0,0
94,21,1000409235228835842,0,1,0,62346,773,688,0,0,1,29756,1000413176125710336,0,0.0,0.0,0.2857142857142857,21,939.0,0.0,0,0.8,Twitter for Android,49,288599505.0,0
95,16,1000335746144788481,1,1,1,62346,773,688,0,0,2,29756,1000365838766100480,0,0.0,0.016666666666666666,0.2,18,7175.0,0.0,0,0.8,Twitter for Android,120,288581983.0,0
96,15,962986626753314816,0,1,1,6070,65,950,0,0,1,1668,962987140824084480,0,0.0,0.0035714285714285713,0.039285714285714285,15,123.0,123.0,0,0.8,Twitter for Android,280,39406501.0,0
97,23,961299070995218432,1,1,0,4,47,19,0,0,0,10,961320933540720640,0,0.0,0.003875968992248062,0.0,0,5212.0,0.0,0,0.8,Twitter for Android,258,227323630.0,0
98,15,965896176338980870,0,1,1,368,6,151,0,0,1,672,965904538845765632,0,0.0,0.0,0.13333333333333333,16,1994.0,1994.0,0,0.8,Twitter for iPhone,105,227327938.0,0
99,23,965289773303656448,0,1,0,368,6,151,0,0,1,672,965290626811080704,0,0.0,0.0,0.09210526315789473,23,204.0,0.0,0,0.8,Twitter for iPhone,152,227183360.0,0
100,23,965282995216171008,0,1,0,368,6,151,0,0,1,672,965289289331478531,0,0.0,0.0,0.08484848484848485,23,1501.0,0.0,0,0.8,Twitter for iPhone,165,227181744.0,0
101,20,965240913927684096,0,1,0,368,6,151,0,0,1,672,965245585061228544,0,0.0,0.0,0.2857142857142857,20,1114.0,0.0,0,0.8,Twitter for iPhone,49,227171711.0,0
102,20,965239575214923776,0,1,0,368,6,151,0,0,1,672,965240193992265728,0,0.0,0.0,0.12844036697247707,20,148.0,0.0,0,0.8,Twitter for iPhone,109,227171392.0,0
103,4,971164392250269696,0,1,0,67,89,86,0,0,1,225,971169918954758147,0,0.0,0.10256410256410256,0.358974358974359,5,1317.0,0.0,0,0.8,Twitter for Android,39,269869449.0,0
104,4,971159631065055232,0,1,0,67,89,86,0,0,1,225,971163218692444160,0,0.0,0.0,0.1794871794871795,4,856.0,0.0,0,0.8,Twitter for Android,78,269868313.0,0
105,22,971074802701266944,0,1,0,67,89,86,0,0,1,225,971075363102167041,0,0.0,0.0,0.08092485549132948,22,133.0,0.0,0,0.8,Twitter for Android,173,269848089.0,0
106,22,971073166402555905,0,1,0,67,89,86,0,0,1,225,971073824614690817,0,0.0,0.05263157894736842,0.3684210526315789,22,157.0,0.0,0,0.8,Twitter for Android,38,269847699.0,0
107,21,966346485125210112,0,1,0,0,0,1,0,0,2,10,966414546557722625,0,0.0,0.007168458781362007,0.08602150537634409,2,16227.0,0.0,0,0.8,Twitter Web Client,279,531.0,0
108,0,965658916943286272,0,1,0,21,12,162,0,0,1,131,965731160910454784,0,0.0,0.02158273381294964,0.050359712230215826,5,17224.0,0.0,0,0.8,Twitter for iPhone,278,80700435.0,0
109,14,965507942803017729,0,1,1,21,12,162,0,0,1,131,965620532157829121,0,0.0,0.0,0.25,21,26843.0,9794.0,0,0.8,Twitter for iPhone,56,80664440.0,0
110,10,965457349392642049,0,1,1,21,12,162,0,0,1,131,965475543255744512,0,0.0,0.0,0.1414141414141414,12,4337.0,4337.0,0,0.8,Twitter for iPhone,99,80652378.0,0
111,19,964495265897091072,0,1,1,21,12,162,0,0,1,131,964608170046959616,0,0.0,0.0,0.16666666666666666,2,26918.0,0.0,0,0.8,Twitter for iPhone,84,80422999.0,0
112,19,963782076238479362,0,1,1,21,12,162,0,0,1,131,963782957612879872,0,0.0,0.0,0.10185185185185185,20,210.0,0.0,0,0.8,Twitter Web Client,108,80252961.0,0
113,20,947839070813634560,0,1,0,73,1200,16,0,0,1,17404,947841284647120896,0,0.0,0.0,0.04895104895104895,20,527.0,0.0,0,0.8,Twitter Web Client,286,229842427.0,0
114,19,947471956697268224,0,1,1,73,1200,16,0,0,1,17404,947475044862701568,0,0.0,0.0,0.14102564102564102,20,736.0,0.0,0,0.8,Twitter for Android,78,229754900.0,0
115,21,1000409235228835842,0,1,0,62346,773,688,0,0,1,29756,1000413176125710336,0,0.0,0.0,0.2857142857142857,21,939.0,0.0,0,0.8,Twitter for Android,49,288599505.0,0
116,16,1000335746144788481,1,1,1,62346,773,688,0,0,2,29756,1000365838766100480,0,0.0,0.016666666666666666,0.2,18,7175.0,0.0,0,0.8,Twitter for Android,120,288581983.0,0
117,15,962985972630777858,0,1,1,1940,445,51,0,0,2,4034,963109524205920257,0,0.0,0.01020408163265306,0.1377551020408163,23,29457.0,6279.0,0,0.8,Twitter for Android,196,160894579.0,0
118,23,961292560768446464,0,1,0,1,7,179,0,0,3,40,961324592685027334,0,0.0,0.0,0.18333333333333332,1,7637.0,0.0,1,0.8,Twitter for Android,180,285028591.0,0
119,15,965892660081938432,1,1,1,0,10,15,0,0,1,12,966100110672384000,0,0.0,0.07526881720430108,0.15053763440860216,5,49460.0,4470.0,0,0.8,Twitter Web Client,93,259962919.0,0
120,16,964096252769169410,0,1,1,0,10,15,0,0,1,12,964185608003506182,0,0.0,0.0,0.21875,22,21304.0,767.0,1,0.8,Twitter Web Client,64,259534622.0,0
121,13,961865823190069248,0,1,1,0,10,15,0,0,1,12,961880663384317952,0,0.0,0.011560693641618497,0.08092485549132948,14,3538.0,3538.0,0,0.8,Twitter Web Client,173,259002846.0,0
122,13,961512837393854464,0,1,1,0,10,15,0,0,1,12,961515755769618433,0,0.0,0.045454545454545456,0.12727272727272726,13,695.0,695.0,0,0.8,Twitter Web Client,110,258918688.0,0
123,14,960797475471872001,0,1,1,0,10,15,0,0,1,12,960828402843480064,0,0.0,0.014354066985645933,0.06698564593301436,16,7374.0,7374.0,0,0.8,Twitter Web Client,209,258748132.0,0
124,16,960474431536627712,0,1,1,0,10,15,0,0,1,12,960500261495230464,0,0.0,0.05755395683453238,0.050359712230215826,18,6159.0,277.0,0,0.8,Twitter Web Client,278,258671112.0,0
125,21,966345935273054209,0,1,0,43,76,281,0,0,1,738,966416651078942720,0,0.0,0.0,0.06666666666666667,2,16860.0,0.0,0,0.8,Twitter for iPhone,210,202990808.0,0
126,19,966305315653345280,0,1,1,43,76,281,0,0,1,738,966328742699204609,0,0.0,0.0,0.3333333333333333,20,5586.0,0.0,0,0.8,Twitter for iPhone,33,202981123.0,0
127,4,971159631065055232,0,1,0,67,89,86,0,0,1,225,971163218692444160,0,0.0,0.0,0.1794871794871795,4,856.0,0.0,0,0.8,Twitter for Android,78,269868313.0,0
128,22,971074802701266944,0,1,0,67,89,86,0,0,1,225,971075363102167041,0,0.0,0.0,0.08092485549132948,22,133.0,0.0,0,0.8,Twitter for Android,173,269848089.0,0
129,22,971073166402555905,0,1,0,67,89,86,0,0,1,225,971073824614690817,0,0.0,0.05263157894736842,0.3684210526315789,22,157.0,0.0,0,0.8,Twitter for Android,38,269847699.0,0
130,23,965654354878283776,0,1,0,32675,1527,3450,0,0,1,39979,965734157790990336,0,0.0,0.0,0.32558139534883723,5,19027.0,0.0,0,0.8,Twitter for Android,43,253022717.0,0
131,21,965621655933304832,0,1,0,32675,1527,3450,0,0,2,39979,965649791450574855,0,0.0,0.0111731843575419,0.11173184357541899,23,6708.0,0.0,0,0.8,Twitter for Android,179,253014921.0,0
132,19,947837149994295301,10,1,1,1652,3247,779,0,0,2,15610,947837443746787328,0,0.0,0.0036496350364963502,0.08029197080291971,20,70.0,0.0,6,0.8,Twitter for Android,274,209550808.0,1
133,21,1000400565535260673,0,1,0,394,391,159,0,0,1,19924,1000402967613276160,0,0.0,0.0,0.06077348066298342,21,572.0,0.0,0,0.8,Twitter for Android,181,280389180.0,0
134,14,962976830918508544,0,1,1,22,107,16,0,0,1,35,963070253096988672,0,0.0,0.0,0.18421052631578946,20,22273.0,8458.0,0,0.8,Twitter for Android,76,280199249.0,0
135,23,961292175844634624,0,1,0,277,117,803,2,0,2,265,961324841877102597,0,0.109375,0.01953125,0.09765625,1,7788.0,0.0,2,0.8,Twitter for Android,256,66497083.0,0
136,15,965888553598124032,0,1,1,41,194,164,0,0,1,1637,966084883629166593,0,0.0,0.0,0.0498220640569395,4,46808.0,5449.0,0,0.8,Twitter Web Client,281,128535470.0,0
137,13,965858996358959104,0,1,1,41,194,164,0,0,1,1637,965864952945958913,0,0.0,0.0,0.208955223880597,13,1420.0,1420.0,0,0.8,Twitter for Android,67,128528423.0,0
138,13,965854321744080896,0,1,1,41,194,164,3,0,1,1637,965857737694474240,0,0.12903225806451613,0.0,0.056451612903225805,13,815.0,815.0,0,0.8,Twitter Web Client,248,128527308.0,0
139,4,971159109595684866,1,1,0,13,79,282,0,0,1,62,971162454758707200,0,0.0,0.014705882352941176,0.051470588235294115,4,798.0,0.0,0,0.8,Twitter for Android,272,129643740.0,0
140,21,966345196584620032,0,1,0,594,33,116,0,0,1,945,966414713646125057,0,0.0,0.0,0.22950819672131148,2,16574.0,0.0,0,0.8,Twitter for Android,61,196902764.0,0
141,19,966316718292217856,1,1,1,594,33,116,0,0,1,945,966332742865707009,0,0.0,0.003875968992248062,0.04263565891472868,20,3821.0,0.0,0,0.8,Twitter for Android,258,196895974.0,0
142,23,965652970548416517,0,1,0,16,6,24,0,0,5,162,965660440691961856,0,0.0,0.0,0.9365079365079365,0,1781.0,0.0,0,0.8,Twitter for Android,63,257655787.0,0
143,19,947835259449524224,0,1,1,107,47,236,0,0,1,71,947836328330301440,0,0.0,0.09174311926605505,0.12844036697247707,19,255.0,0.0,0,0.8,Twitter Lite,109,203890579.0,0
144,19,947828640636485633,0,1,1,107,47,236,1,0,3,71,947833415180709888,0,0.044673539518900345,0.006872852233676976,0.10996563573883161,19,1138.0,0.0,0,0.8,Twitter Web Client,291,203889001.0,0
